URI,Title,RecordId,ParentType URI,From Date,To Date,Authority,Deity,Dynasty,Denomination,Issuer,Manufacture,Material,Mint,Object Type,Portrait,Region,State,Symbol_obv,Symbol_obv_letter,Symbol_rev,Symbol_rev_letter,Obverse Legend,Obverse Type,Reverse Legend,Reverse Type,Reverse Officina Mark,Reverse Exergue,Date Record Modified
http://numismatics.org/ocre/id/ric.1(2).aug.273,RIC I (second edition) Augustus 273,ric.1(2).aug.273,,-29,-27,Augustus,Diana,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Uncertain value,Coin,,Italy,Roman Empire,,,,,,"Bust of Diana, draped, right, with quiver",IMP CAESAR,"Legend in architrave of temple; inside, military trophy on naval base; triskelis in pediment",,,2025-12-19T06:42:26Z
http://numismatics.org/ocre/id/ric.1(2).aug.274,RIC I (second edition) Augustus 274,ric.1(2).aug.274,,-29,-27,Augustus,Mars,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,,Italy,Roman Empire,,,,,IMP,"Head of Mars, in crested helmet, right",CAESAR,"Circular shield depicting eight-rayed star, lying on spear and sword",,,2025-12-19T06:42:26Z
http://numismatics.org/ocre/id/ric.1(2).aug.275A,RIC I (second edition) Augustus 275A,ric.1(2).aug.275A,,-28,-28,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,CAESAR COS VI,"Head of Octavian, bare, right; behind, lituus",AEGVPTO CAPTA,"Crocodile standing, right",,,2025-12-19T06:42:27Z
http://numismatics.org/ocre/id/ric.1(2).aug.275B,RIC I (second edition) Augustus 275B,ric.1(2).aug.275B,,-28,-28,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,CAESAR COS VI,"Head of Octavian, bare, left; behind, lituus",AEGVPTO CAPTA,"Crocodile standing, right",,,2025-12-19T06:42:27Z
http://numismatics.org/ocre/id/ric.1(2).aug.276,RIC I (second edition) Augustus 276,ric.1(2).aug.276,,-29,-26,Augustus,Victory,Julio-Claudian Dynasty,Quinarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,CAESAR IMP VII,"Head of Octavian, bare, right",ASIA RECEPTA,"Victory, draped, standing left, holding wreath in right hand and palm in left, on cista mystica between two snakes",,,2025-12-19T06:42:28Z
http://numismatics.org/ocre/id/ric.1(2).aug.277,RIC I (second edition) Augustus 277,ric.1(2).aug.277,,-27,-27,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Uncertain value,Coin,Augustus,Italy,Roman Empire,,,,,CAESAR COS VII CIVIBVS SERVATEIS,"Head of Augustus, bare, right",AVGVSTVS S C,"Eagle, wings spread, standing front, head left, on oak-wreath; two laurel branches behind",,,2025-12-19T06:42:28Z
http://numismatics.org/ocre/id/ric.1(2).aug.278,RIC I (second edition) Augustus 278,ric.1(2).aug.278,,-19,-4,Augustus,Liber,Julio-Claudian Dynasty,Aureus,P. Petronius Turpilianus,Struck,Gold,Rome,Coin,,Latium,Roman Empire,,,,,TVRPILIANVS IIIVIR,"Head of Liber, ivy-wreathed, right",AVGVSTO OB C S,Legend in two lines in oak-wreath,,,2025-12-19T06:42:28Z
http://numismatics.org/ocre/id/ric.1(2).aug.279,RIC I (second edition) Augustus 279,ric.1(2).aug.279,,-19,-4,Augustus,Feronia,Julio-Claudian Dynasty,Aureus,P. Petronius Turpilianus,Struck,Gold,Rome,Coin,,Latium,Roman Empire,,,,,TVRPILIANVS IIIVIR FERON|TVRPILIANVS IIIVIR FERO,"Bust of Feronia, diademed, draped, right",AVGVSTO OB C S,Legend in two lines in oak-wreath,,,2025-12-19T06:42:29Z
http://numismatics.org/ocre/id/ric.1(2).aug.280,RIC I (second edition) Augustus 280,ric.1(2).aug.280,,-19,-4,Augustus,Feronia,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,TVRPILIANVS IIIVIR FERON|TVRPILIANVS IIIVIR FERO,"Bust of Feronia, diademed, draped, right",AVGVSTVS CAESAR,"Augustus standing in biga of elephants, left, holding laurel branch in right hand and sceptre in left",,,2025-12-19T06:42:29Z
http://numismatics.org/ocre/id/ric.1(2).aug.281,RIC I (second edition) Augustus 281,ric.1(2).aug.281,,-19,-4,Augustus,Feronia,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,TVRPILIANVS IIIVIR FERO|TVRPILIANVS IIIVIR FERON,"Bust of Feronia, diademed, draped, right",AVGVSTVS CAESAR,"Augustus standing in biga of elephants, left, holding laurel branch in right hand and sceptre in left",,,2025-12-19T06:42:30Z
http://numismatics.org/ocre/id/ric.1(2).aug.282,RIC I (second edition) Augustus 282,ric.1(2).aug.282,,-19,-4,Augustus,Liber,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,P PETRON TVRPILIAN IIIVIR,"Head of Liber, ivy-wreathed, right",AVGVSTVS CAESAR,"Augustus standing in biga of elephants, left, holding laurel branch in right hand and sceptre in left",,,2025-12-19T06:42:30Z
http://numismatics.org/ocre/id/ric.1(2).aug.283,RIC I (second edition) Augustus 283,ric.1(2).aug.283,,-19,-4,Augustus,Liber,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,P PETRON TVRPILIAN IIIVIR,"Head of Liber, ivy-wreathed, right",AVGVSTVS CAESAR,"Augustus standing in biga of elephants, left, holding laurel branch in right hand and sceptre in left",,,2025-12-19T06:42:30Z
http://numismatics.org/ocre/id/ric.1(2).aug.284,RIC I (second edition) Augustus 284,ric.1(2).aug.284,,-19,-4,Augustus,Feronia,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,P PETRON TVRPILIAN IIIVIR FERO,"Bust of Feronia, diademed, draped, right",AVGVSTVS CAESAR,"Augustus standing in biga of elephants, left, holding laurel branch in right hand and sceptre in left",,,2025-12-19T06:42:30Z
http://numismatics.org/ocre/id/ric.1(2).aug.285,RIC I (second edition) Augustus 285,ric.1(2).aug.285,,-19,-4,Augustus,Liber,Julio-Claudian Dynasty,Aureus,P. Petronius Turpilianus,Struck,Gold,Rome,Coin,,Latium,Roman Empire,,,,,TVRPILIANVS IIIVIR FERO|TVRPILIANVS IIIVIR FERON,"Head of Liber, ivy-wreathed, right",CAESAR AVGVSTVS,Legend above and below two laurel branches flanking oak-wreath; inside OCS,,,2025-12-19T06:42:31Z
http://numismatics.org/ocre/id/ric.1(2).aug.286,RIC I (second edition) Augustus 286,ric.1(2).aug.286,,-19,-4,Augustus,Feronia,Julio-Claudian Dynasty,Aureus,P. Petronius Turpilianus,Struck,Gold,Rome,Coin,,Latium,Roman Empire,,,,,TVRPILIANVS IIIVIR FERO|TVRPILIANVS IIIVIR FERON,"Bust of Feronia, diademed, draped, right",CAESAR AVGVSTVS,Legend above and below two laurel branches flanking oak-wreath; inside OCS,,,2025-12-19T06:42:31Z
http://numismatics.org/ocre/id/ric.1(2).aug.287,RIC I (second edition) Augustus 287,ric.1(2).aug.287,,-19,-4,Augustus,Liber,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,TVRPILIANVS IIIVIR,"Head of Liber, ivy-wreathed, right",CAESAR AVGVSTVS SIGN RECE,"Parthian kneeling right, extending standard with X-marked vexillum with right hand and holding out left hand",,,2025-12-19T06:42:31Z
http://numismatics.org/ocre/id/ric.1(2).aug.288,RIC I (second edition) Augustus 288,ric.1(2).aug.288,,-19,-4,Augustus,Feronia,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,TVRPILIANVS IIIVIR FERON|TVRPILIANVS IIIVIR FERO,"Bust of Feronia, diademed, draped, right",CAESAR AVGVSTVS SIGN RECE,"Parthian kneeling right, extending standard with X-marked vexillum with right hand and holding out left hand",,,2025-12-19T06:42:31Z
http://numismatics.org/ocre/id/ric.1(2).aug.289,RIC I (second edition) Augustus 289,ric.1(2).aug.289,,-19,-4,Augustus,Feronia,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,P PETRON TVRPILIAN IIIVIR FERO,"Bust of Feronia, diademed, draped, right",CAESAR AVGVSTVS SIGN RECE,"Parthian kneeling right, extending standard with X-marked vexillum with right hand and holding out left hand",,,2025-12-19T06:42:32Z
http://numismatics.org/ocre/id/ric.1(2).aug.290,RIC I (second edition) Augustus 290,ric.1(2).aug.290,,-19,-4,Augustus,Liber,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,P PETRON TVRPILIAN III VIR,"Head of Liber, ivy-wreathed, right",CAESAR DIVI F ARME CAPT,"Armenian, wearing tiara and robe, kneeling right, extending both hands",,,2025-12-19T06:42:32Z
http://numismatics.org/ocre/id/ric.1(2).aug.291,RIC I (second edition) Augustus 291,ric.1(2).aug.291,,-19,-4,Augustus,Feronia,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,TVRPILIANVS IIIVIR FERO|TVRPILIANVS IIIVIR FERON,"Bust of Feronia, diademed, draped, right",CAESAR DIVI F ARME CAPT,"Armenian, wearing tiara and robe, kneeling right, extending both hands",,,2025-12-19T06:42:32Z
http://numismatics.org/ocre/id/ric.1(2).aug.292,RIC I (second edition) Augustus 292,ric.1(2).aug.292,,-19,-4,Augustus,Liber,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,P PETRON TVRPILIAN IIIVIR,"Head of Liber, ivy-wreathed, right",CAESAR DIVI F ARME CAPT,"Armenian, wearing tiara and robe, kneeling right, extending both hands",,,2025-12-19T06:42:32Z
http://numismatics.org/ocre/id/ric.1(2).aug.293,RIC I (second edition) Augustus 293,ric.1(2).aug.293,,-19,-4,Augustus,,Julio-Claudian Dynasty,Aureus,P. Petronius Turpilianus,Struck,Gold,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, oak-wreathed, right",P PETRON TVRPILIAN IIIVIR,Tortoise-shell lyre,,,2025-12-19T06:42:32Z
http://numismatics.org/ocre/id/ric.1(2).aug.294,RIC I (second edition) Augustus 294,ric.1(2).aug.294,,-19,-4,Augustus,Pan,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",P PETRON TVRPILIAN IIIVIR,"Pan standing left, holding syrinx in right hand and pedum in left",,,2025-12-19T06:42:33Z
http://numismatics.org/ocre/id/ric.1(2).aug.295,RIC I (second edition) Augustus 295,ric.1(2).aug.295,,-19,-4,Augustus,,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",P PETRON TVRPILIAN IIIVIR,"Young satyr seated right on ground resting chin on left hand, two flutes between his legs",,,2025-12-19T06:42:33Z
http://numismatics.org/ocre/id/ric.1(2).aug.296,RIC I (second edition) Augustus 296,ric.1(2).aug.296,,-19,-4,Augustus,,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",P PETRON TVRPILIAN III VIR,"Siren with wings, standing left, holding flute in raised right hand, and another in left at her side",,,2025-12-19T06:42:34Z
http://numismatics.org/ocre/id/ric.1(2).aug.297,RIC I (second edition) Augustus 297,ric.1(2).aug.297,,-19,-4,Augustus,,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",P PETRON TVRPILIAN III VIR,Pegasus walking right,,,2025-12-19T06:42:34Z
http://numismatics.org/ocre/id/ric.1(2).aug.298,RIC I (second edition) Augustus 298,ric.1(2).aug.298,,-19,-4,Augustus,,Julio-Claudian Dynasty,Aureus,P. Petronius Turpilianus,Struck,Gold,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, oak-wreathed, right",TVRPILIANVS IIIVIR,Tortoise-shell lyre,,,2025-12-19T06:42:34Z
http://numismatics.org/ocre/id/ric.1(2).aug.299,RIC I (second edition) Augustus 299,ric.1(2).aug.299,,-19,-4,Augustus,,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",TVRPILIANVS IIIVIR,"Tarpeia facing with hands raised, half buried under shields",,,2025-12-19T06:42:34Z
http://numismatics.org/ocre/id/ric.1(2).aug.300,RIC I (second edition) Augustus 300,ric.1(2).aug.300,,-19,-4,Augustus,,Julio-Claudian Dynasty,Denarius,P. Petronius Turpilianus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",TVRPILIANVS IIIVIR,Crescent; six-rayed star above,,,2025-12-19T06:42:35Z
http://numismatics.org/ocre/id/ric.1(2).aug.301,RIC I (second edition) Augustus 301,ric.1(2).aug.301,,-19,-4,Augustus,Virtus,Julio-Claudian Dynasty,Denarius,L. Aquillius Florus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,L AQVILLIVS FLORVS IIIVIR,"Bust of Virtus, helmeted, draped, right",AVGVSTVS CAESAR,"Augustus standing in biga of elephants, left, holding laurel branch in right hand and sceptre in left",,,2025-12-19T06:42:35Z
http://numismatics.org/ocre/id/ric.1(2).aug.302,RIC I (second edition) Augustus 302,ric.1(2).aug.302,,-19,-4,Augustus,Medusa,Julio-Claudian Dynasty,Aureus,L. Aquillius Florus,Struck,Gold,Rome,Coin,,Latium,Roman Empire,,,,,L AQVILLIVS FLORVS IIIVIR,Triskelis with winged Medusa head and legs,CAESAR AVGVSTVS,"Two laurel branches flanking oak-wreath; inside, OCS",,,2025-12-19T06:42:36Z
http://numismatics.org/ocre/id/ric.1(2).aug.303,RIC I (second edition) Augustus 303,ric.1(2).aug.303,,-19,-4,Augustus,Sol,Julio-Claudian Dynasty,Denarius,L. Aquillius Florus,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,L AQVILLIVS FLORVS IIIVIR,"Head of Sol, radiate, right",CAESAR AVGVSTVS S C,"Slow quadriga right, with round basket-like car and three grain stalks",,,2025-12-19T06:42:36Z
http://numismatics.org/ocre/id/ric.1(2).aug.304,RIC I (second edition) Augustus 304,ric.1(2).aug.304,,-19,-4,Augustus,Sol,Julio-Claudian Dynasty,Denarius,L. Aquillius Florus,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,L AQVILLIVS FLORVS IIIVIR,"Head of Sol, radiate, right",CAESAR AVGVSTVS SIGN RECE,"Parthian kneeling right, with standard and vexillum",,,2025-12-19T06:42:36Z
http://numismatics.org/ocre/id/ric.1(2).aug.305,RIC I (second edition) Augustus 305,ric.1(2).aug.305,,-19,-4,Augustus,Virtus,Julio-Claudian Dynasty,Denarius,L. Aquillius Florus,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,L AQVILLIVS FLORVS IIIVIR,"Bust of Virtus, draped, right, with feathered helmet",CAESAR AVGVSTVS SIGN RECE,"Parthian kneeling right, with standard and vexillum",,,2025-12-19T06:42:37Z
http://numismatics.org/ocre/id/ric.1(2).aug.306,RIC I (second edition) Augustus 306,ric.1(2).aug.306,,-19,-4,Augustus,Virtus,Julio-Claudian Dynasty,Denarius,L. Aquillius Florus,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,L AQVILLIVS FLORVS IIIVIR,"Bust of Virtus, draped, right, with feathered helmet",CAESAR DIVI F ARME CAPT,"Armenian kneeling right, extending both hands",,,2025-12-19T06:42:37Z
http://numismatics.org/ocre/id/ric.1(2).aug.307,RIC I (second edition) Augustus 307,ric.1(2).aug.307,,-19,-4,Augustus,Virtus,Julio-Claudian Dynasty,Denarius,L. Aquillius Florus,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,L AQVILLIVS FLORVS IIIVIR,"Bust of Virtus, draped, right, with feathered helmet",CAESAR DIVI F ARMINIA CAPTA,"Armenian standing, facing, wearing tiara and cloak",,,2025-12-19T06:42:37Z
http://numismatics.org/ocre/id/ric.1(2).aug.308,RIC I (second edition) Augustus 308,ric.1(2).aug.308,,-19,-4,Augustus,,Julio-Claudian Dynasty,Aureus,L. Aquillius Florus,Struck,Gold,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, oak-wreathed, right",L AQVILLIVS FLORVS IIIVIR,Open flower with six petals,,,2025-12-19T06:42:37Z
http://numismatics.org/ocre/id/ric.1(2).aug.309,RIC I (second edition) Augustus 309,ric.1(2).aug.309,,-19,-4,Augustus,,Julio-Claudian Dynasty,Denarius,L. Aquillius Florus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",L AQVILLIVS FLORVS III VIR,Open flower with six petals,,,2025-12-19T06:42:37Z
http://numismatics.org/ocre/id/ric.1(2).aug.310,RIC I (second edition) Augustus 310,ric.1(2).aug.310,,-19,-4,Augustus,,Julio-Claudian Dynasty,Denarius,L. Aquillius Florus,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",L AQVILLIVS FLORVS III VIR SICIL,"Warrior in military dress standing, left, carrying shield, raising Sicilia from ground",,,2025-12-19T06:42:38Z
http://numismatics.org/ocre/id/ric.1(2).aug.311,RIC I (second edition) Augustus 311,ric.1(2).aug.311,,-19,-4,Augustus,Honos,Julio-Claudian Dynasty,Denarius,M. Durmius,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,M DVRMIVS IIIVIR HONORI,"Head of Honos, right, in between two six-rayed stars",AVGVSTVS CAESAR,"Augustus standing in biga of elephants, left, holding laurel branch and sceptre",,,2025-12-19T06:42:38Z
http://numismatics.org/ocre/id/ric.1(2).aug.312,RIC I (second edition) Augustus 312,ric.1(2).aug.312,,-19,-4,Augustus,Honos,Julio-Claudian Dynasty,Aureus,M. Durmius,Struck,Gold,Rome,Coin,,Latium,Roman Empire,,,,,M DVRMIVS IIIVIR HONORI,"Head of Honos, right, in between two six-rayed stars",AVGVSTO OB C S,Legend in two lines in oak-wreath,,,2025-12-19T06:42:38Z
http://numismatics.org/ocre/id/ric.1(2).aug.313,RIC I (second edition) Augustus 313,ric.1(2).aug.313,,-19,-4,Augustus,Honos,Julio-Claudian Dynasty,Denarius,M. Durmius,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,M DVRMIVS III VIR HONORI,"Head of Honos, right, in between two six-rayed stars",CAESAR AVGVSTVS S C,"Slow quadriga right, with round basket-like car and three grain stalks",,,2025-12-19T06:42:39Z
http://numismatics.org/ocre/id/ric.1(2).aug.314,RIC I (second edition) Augustus 314,ric.1(2).aug.314,,-19,-4,Augustus,Hercules,Julio-Claudian Dynasty,Denarius,M. Durmius,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,M DVRMIVS IIIVIR HONORI,"Bust of Young Hercules, diademed, right, with lion's skin and club",CAESAR AVGVSTVS SIGN RECE,"Parthian kneeling right, extending standard with X-marked vexillum with right hand and holding out left hand",,,2025-12-19T06:42:39Z
http://numismatics.org/ocre/id/ric.1(2).aug.315,RIC I (second edition) Augustus 315,ric.1(2).aug.315,,-19,-4,Augustus,Honos,Julio-Claudian Dynasty,Denarius,M. Durmius,Struck,Silver,Rome,Coin,,Latium,Roman Empire,,,,,M DVRMIVS IIIVIR HONORI,"Head of Honos, right, in between two six-rayed stars",CAESAR AVGVSTVS SIGN RECE,"Parthian kneeling right, extending standard with X-marked vexillum with right hand and holding out left hand",,,2025-12-19T06:42:39Z
http://numismatics.org/ocre/id/ric.1(2).aug.316,RIC I (second edition) Augustus 316,ric.1(2).aug.316,,-19,-4,Augustus,,Julio-Claudian Dynasty,Aureus,M. Durmius,Struck,Gold,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, oak-wreathed, right",M DVRMIVS IIIVIR,Crab holding butterfly,,,2025-12-19T06:42:39Z
http://numismatics.org/ocre/id/ric.1(2).aug.317,RIC I (second edition) Augustus 317,ric.1(2).aug.317,,-19,-4,Augustus,,Julio-Claudian Dynasty,Denarius,M. Durmius,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",M DVRMIVS IIIVIR,"Boar standing, right, pierced by spear",,,2025-12-19T06:42:39Z
http://numismatics.org/ocre/id/ric.1(2).aug.318,RIC I (second edition) Augustus 318,ric.1(2).aug.318,,-19,-4,Augustus,,Julio-Claudian Dynasty,Denarius,M. Durmius,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",M DVRMIVS IIIVIR,Lion attacking stag,,,2025-12-19T06:42:40Z
http://numismatics.org/ocre/id/ric.1(2).aug.319,RIC I (second edition) Augustus 319,ric.1(2).aug.319,,-19,-4,Augustus,Victory,Julio-Claudian Dynasty,Denarius,M. Durmius,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",M DVRMIVS IIIVIR,"Bull, manfaced, walking right, crowned by Victory from above",,,2025-12-19T06:42:40Z
http://numismatics.org/ocre/id/ric.1(2).aug.320,RIC I (second edition) Augustus 320,ric.1(2).aug.320,,-19,-4,Augustus,Victory,Julio-Claudian Dynasty,Denarius,M. Durmius,Struck,Silver,Rome,Coin,Augustus,Latium,Roman Empire,,,,,CAESAR AVGVSTVS,"Head of Augustus, bare, right",M DVRMIVS IIIVIR,"Victory advancing right, holding wreath in right hand and palm in left",,,2025-12-19T06:42:40Z
http://numismatics.org/ocre/id/ric.1(2).aug.321,RIC I (second edition) Augustus 321,ric.1(2).aug.321,,-19,-4,Augustus,Fortuna Victrix||Fortuna Felix||Victory,Julio-Claudian Dynasty,Aureus,Q. Rustius,Struck,Gold,Rome,Coin,,Latium,Roman Empire,,,,,Q RVSTIVS FORTVNAE,"Confronting busts of Fortuna Victrix, with round helmet, and Fortuna Felix, with diadem",CAESARI AVGVSTO,"Victory tilted left, placing on cippus a shield inscribed S C",,,2025-12-19T06:42:40Z
